"dataResourceUid","dataResourceName","basisOfRecord","observationDate","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","vernacularName","recordID"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-04-03,"Victoria",-37.73922,145.16613,50,"Lathamus discolor","Swift Parrot","b45a4132-09ba-4283-80d5-f8daa09cee45"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1965-08-01,"Victoria",-37.83182,145.33465,9000,"Lathamus discolor","Swift Parrot","4c07c7ab-b241-4f4b-ad08-e21d4d5cd57c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-14,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","f2aebf14-cd4d-4c68-a4c1-b9aae183175b"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-09-12,"Victoria",-36.86667,143.85023,140,"Lathamus discolor","Swift Parrot","499fce42-bec1-4f99-b5a4-71e045478a0f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-05-18,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","61e9e461-fa7b-4384-9ec2-01b449a6d835"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-06-04,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","8b709ecf-c1cd-4c5d-9da3-d33e477db22e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-07-19,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","93d38001-140f-4050-a2ed-b95d168dbcc1"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1995-08-19,"Victoria",-36.28828,146.14323,100,"Lathamus discolor","Swift Parrot","85cafdaf-a07c-4cb3-a676-c526d3b65120"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-07-04,"Victoria",-36.7251,144.46889,100,"Lathamus discolor","Swift Parrot","b6e153f5-7800-47ad-89aa-d6897c11afb1"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-07-16,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","ec50fab6-e8d9-46ac-9780-6d3df38fb995"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1980-10-04,"Victoria",-36.58181,146.41794,9000,"Lathamus discolor","Swift Parrot","95bf3e36-99b1-4e2f-9c2f-58dc16fd1561"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-05-07,"Victoria",-38.26693,144.52224,50,"Lathamus discolor","Swift Parrot","dbf3dcea-9546-4f9e-87b1-ee2c3b74b44e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-06-13,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","b4ea0208-b0a7-4d1d-9cc5-b790e685a62e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-07-05,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","7d206105-48de-41fd-a2fc-adba210b01ac"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-04-25,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","ece9a769-7c96-4416-8d0c-b2dd4ddf8ba7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-07-12,"Victoria",-36.69551,144.35123,100,"Lathamus discolor","Swift Parrot","0feb1ccc-9db1-4bdd-884e-f3d4bd130c50"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2014-04-08,"Victoria",-38.26986,145.04473,10,"Lathamus discolor","Swift Parrot","f4668cb9-4ea6-48e2-aaf7-a11e34d1e01c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-08-28,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","c2429c6c-650c-46a3-b0dc-4e9b2ae18f95"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-04-18,"Victoria",-37.99792,144.59175,50,"Lathamus discolor","Swift Parrot","8814e0cb-12a8-412c-9754-9e45f3357d86"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-04-16,"Victoria",-39.12824,146.42572,9000,"Lathamus discolor","Swift Parrot","a8f9c494-c963-4bf7-a09e-8529999c84e3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-08-05,"Victoria",-37.03751,144.10108,1000,"Lathamus discolor","Swift Parrot","46b8626a-1a28-4b71-945c-89b15672f9a0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-09,"Victoria",-36.66972,145.01781,100,"Lathamus discolor","Swift Parrot","e9463799-ac7e-4cb4-a63b-7dd132f4af03"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-04-21,"Victoria",-36.97763,143.769,1000,"Lathamus discolor","Swift Parrot","3e6abd6b-f032-4043-936d-2ac0f873cd8c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-09,"Victoria",-36.96766,143.7327,100,"Lathamus discolor","Swift Parrot","b72a80f9-faf8-4b53-9381-808d1d349a15"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-05-14,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","8e03a976-b17a-4108-b230-38ce0b9d9138"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1991-04-22,"Victoria",-36.7828,144.38632,140,"Lathamus discolor","Swift Parrot","e64fd3d6-f405-4cb8-81c1-7425909449b6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-08-03,"Victoria",-36.78871,143.83165,100,"Lathamus discolor","Swift Parrot","e35595e4-8bf7-430c-8b8f-69714fcb309a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-04-23,"Victoria",-36.16007,146.63492,100,"Lathamus discolor","Swift Parrot","c362a7bd-7b51-4dc9-a826-fd42ab2545ec"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-07-26,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","aed7de92-e015-4c2b-a1ad-ed4d75125b66"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-07-04,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","1d4de5ff-bffa-4c7f-987c-1d94006fc1a8"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2010-04-05,"Victoria",-37.0788,144.0718,10,"Lathamus discolor","Swift Parrot","cd6a2f90-3f68-46e5-82f5-c809a03565c7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-04-07,"Victoria",-36.86933,143.73704,1000,"Lathamus discolor","Swift Parrot","4cd68690-e0c2-4785-aa31-0fad4986c37e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-08-10,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","71bf9a28-3031-4b09-8104-59aa60bb070b"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1986-06-01,"Victoria",-37.87346,148.02627,900,"Lathamus discolor","Swift Parrot","ba36187c-aae1-4764-ad01-54348583695d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-18,"Victoria",-36.69447,144.78549,100,"Lathamus discolor","Swift Parrot","532d4c44-8bea-4907-9d6e-fd05f86e2a52"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-08-07,"Victoria",-36.13568,146.6287,100,"Lathamus discolor","Swift Parrot","db133641-4585-4403-b4c9-e9e781583163"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1977-07-30,"Victoria",-37.7485,144.41799,9000,"Lathamus discolor","Swift Parrot","1568dc26-daf2-439a-923c-a53d3671dfc3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-05-23,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","40d8a860-2f4b-457f-9566-702028dbf683"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-04-29,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","69f0c9a4-04d0-44d8-82b2-3a7eb7c04acc"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-06-08,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","843c2040-71a2-4c1a-b21f-898fa0fbf801"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-24,"Victoria",-36.52775,145.70609,100,"Lathamus discolor","Swift Parrot","5b1ef2f3-b478-4840-ae76-29c7afa7b808"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-05-13,"Victoria",-36.86127,144.30851,1000,"Lathamus discolor","Swift Parrot","6ebacc83-5c3b-4c06-9130-b58197247df4"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1990-05-29,"Victoria",-37.55729,144.90283,100,"Lathamus discolor","Swift Parrot","929b2555-b51d-4aa5-9e68-b6bcf20d6a10"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-07-13,"Victoria",-36.85136,144.23036,100,"Lathamus discolor","Swift Parrot","8066e233-9896-4a46-9171-72389bc761b0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-06-06,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","acab6526-ee97-46d3-8b40-237f1470feb0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-10-01,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","d39a6b24-900a-4501-bc81-8906eee88eb3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-02-07,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","08d9e6f7-c555-4620-8dc2-14f8c398514d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-08-12,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","8d593e6b-20fe-4915-87b4-5bd6e3b1fd8d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-08-14,"Victoria",-39.13091,146.41876,9000,"Lathamus discolor","Swift Parrot","5441dee1-a4f2-432b-ada5-bdb61b868aab"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-14,"Victoria",-36.7538,143.62542,100,"Lathamus discolor","Swift Parrot","39cd4e6c-4b02-4270-8f1a-69446e601d34"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-07-26,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","cca5cf63-18be-4e05-975b-80478f9f1cc1"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1909-01-01,"New South Wales",-33.52343,149.90951,900,"Lathamus discolor","Swift Parrot","5f19f7b0-958b-4b38-b7a8-0c674db411eb"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1978-09-01,"Victoria",-38.08183,145.08466,9000,"Lathamus discolor","Swift Parrot","11aaa9b3-5148-47b5-a693-ddd14c0b132e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-06-17,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","3d790927-6c33-4000-8646-258847b45a06"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-08-13,"Victoria",-36.80223,143.42422,100,"Lathamus discolor","Swift Parrot","b7f83ba8-89e5-43f4-918b-8d13dd112ef2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-04-16,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","149ed877-95d6-4b28-aad2-75c33f60bbd7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-05-05,"Victoria",-36.62474,143.75296,1000,"Lathamus discolor","Swift Parrot","6576688a-ccb4-40a5-8862-bdc0d90dc954"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-20,"Victoria",-37.06958,143.64412,100,"Lathamus discolor","Swift Parrot","a41892e0-19d1-4d03-8971-3f51c5f06c84"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-05-03,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","e2467ec5-9497-4184-8b7e-d8378c48097e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1999-08-17,"Victoria",-37.24873,142.73498,1000,"Lathamus discolor","Swift Parrot","1836a153-6094-4c05-a720-84abf23ccddd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-04-30,"Victoria",-36.84559,144.21487,100,"Lathamus discolor","Swift Parrot","28e0ba72-e04d-4e47-937f-430f7e4c0a30"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-07-07,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","4583791e-8223-49d8-9320-e81d1d420eca"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-08-23,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","ad52548e-ce50-4705-b05c-1b6a3d6ef526"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-05-11,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","b41f1745-d27f-4696-9570-d2254553d501"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-05-19,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","10494e59-a33b-4365-8943-2a80bd263935"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1995-06-22,"Victoria",-36.35548,144.2993,1000,"Lathamus discolor","Swift Parrot","540bb935-23fa-483a-9075-c1bfbd757f45"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2003-02-08,"Victoria",-36.78489,145.00588,100,"Lathamus discolor","Swift Parrot","b6eb4437-af00-43ec-ad1f-37cdb657703d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-05-11,"Victoria",-36.81904,144.08469,140,"Lathamus discolor","Swift Parrot","8fa825ae-0164-488b-87c0-fa4da38b2843"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-04-04,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","a2a53950-9d1e-4a79-b8df-55649adcdf04"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-03-17,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","b08fb2ca-965c-4fc2-a817-6898be7fd52c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-06-18,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","e4198087-16a0-41a7-8e81-4de1ff71d2b0"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1910-08-13,"Victoria",-37.78183,144.55133,9000,"Lathamus discolor","Swift Parrot","e5103458-a1b8-47c1-90a0-cc4e1972e614"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-07-24,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","4e4bcc0a-2c8e-4006-b85c-2c104c445906"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-07-30,"Victoria",-36.84475,143.78662,100,"Lathamus discolor","Swift Parrot","3a733415-abe9-4266-9db8-5878d294834f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-04-10,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","1bf0af18-1b90-45aa-8e36-bb99559ab97f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1978-05-01,"Victoria",-38.04017,144.60966,4500,"Lathamus discolor","Swift Parrot","1f8ec181-8b07-4512-b694-a0e129763ba6"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2006-07-30,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","6e428a3e-b5df-4c9d-a13d-574216d19d4f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-09-13,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","89246569-d975-4b5d-9ee9-2968f01546ca"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-09-08,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","48ab7026-91ac-4bf5-a41e-1e04371f620d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2002-12-21,"Victoria",-36.78373,144.99022,1000,"Lathamus discolor","Swift Parrot","068d2989-60fd-47ee-bfdc-194e8dcd9f68"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-06-29,"Victoria",-36.82713,143.76917,100,"Lathamus discolor","Swift Parrot","032f3b41-be11-44d8-aeb9-8149050078f2"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-05-23,"Victoria",-36.86037,144.30854,1000,"Lathamus discolor","Swift Parrot","a277a9e7-c933-46e2-a2fb-e5ee34c9fd39"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-06-23,"Victoria",-37.14394,143.70864,1000,"Lathamus discolor","Swift Parrot","b415ebe6-97c2-40e8-8afd-16eb2d004b3a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-06-02,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","809394f7-b2b0-4973-b58f-3e6a38a0d39a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2016-06-10,"Victoria",-37.01638,142.74783,10,"Lathamus discolor","Swift Parrot","72c721c2-ab01-40cc-aba8-fefe0bc9fc5a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-10-01,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","d9a973c1-8e56-4c03-9dff-70435f7ef511"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-05-12,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","b5afe11c-579f-485e-a22f-e5bf04eb211c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-08-30,"Victoria",-37.17045,143.99222,1000,"Lathamus discolor","Swift Parrot","261e0c4e-fac3-4b4b-8d0a-c245e6ff317e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-06-02,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","1836c3d5-8009-4c0c-a866-fe27ea8025fd"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2020-05-08,"Victoria",-36.40226,145.95737,20,"Lathamus discolor","Swift Parrot","eb6f0a55-2d21-40cb-9c9c-0b61c672abca"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-09-01,"Victoria",-36.60858,145.02451,50,"Lathamus discolor","Swift Parrot","69ffb9f1-96c6-45cd-a73d-ab9f44903bf5"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2001-04-25,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","87f9b08a-6e4b-48d0-af1c-d6517f7bb894"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-06-23,"Victoria",-37.07643,143.70511,100,"Lathamus discolor","Swift Parrot","a28866b6-60ac-478d-9a76-b23aa45e0276"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1997-07-24,"Victoria",-38.45592,145.24263,1000,"Lathamus discolor","Swift Parrot","0b2b372c-a6f1-4b67-a278-805b70ad208c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2008-06-24,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","2291d87c-083d-4f86-808f-803f4e066541"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2019-06-08,"Victoria",-36.99764,142.73483,10,"Lathamus discolor","Swift Parrot","5e743aa4-82e5-4cd2-bafa-fcdeb2f34dd8"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-07-17,"Victoria",-36.79672,144.09338,1000,"Lathamus discolor","Swift Parrot","f7e74da6-07b3-4bdd-97c8-fba2cfbb046f"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-02-22,"Victoria",-37.87105,144.68994,50,"Lathamus discolor","Swift Parrot","feeae7d1-cc92-41a5-9ff4-93cb3338753a"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-07-12,"Victoria",-36.20638,146.16192,100,"Lathamus discolor","Swift Parrot","ecb07001-aad9-42d7-bee3-955176e82e6e"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-05-11,"Victoria",-37.96259,146.97908,100,"Lathamus discolor","Swift Parrot","f8b5cf5d-7be6-48f5-b348-2315a5c61058"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2018-04-01,"Victoria",-36.50575,144.37813,50,"Lathamus discolor","Swift Parrot","73ce1f8a-f60b-43b7-97b3-684415796122"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-09-13,"Victoria",-36.13752,146.62946,100,"Lathamus discolor","Swift Parrot","57b9b19e-5448-4e2f-906a-7178a28083b7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1998-07-08,"Victoria",-36.71599,144.34045,100,"Lathamus discolor","Swift Parrot","7279a28d-6605-45b6-838b-830c074b32c8"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1991-05-23,"Victoria",-37.42068,144.97558,100,"Lathamus discolor","Swift Parrot","6c1132c6-3787-4057-935d-19a618215e2c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-09-13,"Victoria",-37.18449,143.97138,140,"Lathamus discolor","Swift Parrot","10b795e1-8e1a-4420-a52f-5be4cd0381a5"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-07-16,"Victoria",-36.83596,143.77734,100,"Lathamus discolor","Swift Parrot","3f6fba75-a48c-4787-92cd-6daef93b6ddc"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1987-05-27,"Victoria",-36.83183,144.36798,1800,"Lathamus discolor","Swift Parrot","5994c160-0c8f-4aa6-9eea-e88b0f127930"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1986-01-01,"Victoria",-37.67349,145.09298,900,"Lathamus discolor","Swift Parrot","6aaf4eca-966b-409c-8f3f-e6223bb205d1"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1954-08-20,"Victoria",-36.83183,144.33464,9000,"Lathamus discolor","Swift Parrot","6b620a90-b282-40a9-88fd-d1c1335f7e1c"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1996-08-04,"Victoria",-36.39495,145.68042,100,"Lathamus discolor","Swift Parrot","9f3d680a-49d9-4f7a-94c4-42ebca162af7"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-07-29,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","4cdea56a-3624-4000-8c10-23390c94b744"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1956-04-25,"Victoria",-37.3235,143.80966,4500,"Lathamus discolor","Swift Parrot","1bfa25c6-1f60-4569-9260-9bc911f1effc"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2005-08-27,"Victoria",-36.94015,145.15963,900,"Lathamus discolor","Swift Parrot","1e26e4ef-9733-4e66-8a3d-e700278b049d"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",1987-05-02,"Victoria",-37.98183,144.43466,1800,"Lathamus discolor","Swift Parrot","cbc7646f-09a3-43a4-8db4-d8e0273f1fd3"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2004-05-17,"Victoria",-37.06889,144.19944,900,"Lathamus discolor","Swift Parrot","39991078-d7a9-48d8-8444-ddaac69af563"
"dr1097","Victorian Biodiversity Atlas","HUMAN_OBSERVATION",2000-10-31,"Victoria",-37.95596,145.02698,140,"Lathamus discolor","Swift Parrot","c8d19682-2d53-4c6b-82cf-20330677e12b"
